0.569406121,0.00578126,0.013187709,0.312976764,0.076953013,0.528636424,0.46948207,0.323326371,0.506043895,0.261483783,0.890515728,0.742887531,0.072639122,0.820628263,0.208744683,0.624816685,0.189209479,0.440771391,0.216282664,0.269577954,0.890015594,0.232179682,0.480000094,0.809144497,0.007412204,0.234023651,0.198654447,0.658812456,0.136285719,0.27493777,0.628047339,0.079305808,0.806573282,0.535291615,0.537782416,0.889075778,0.105461383,0.361167613,0.436935687,0.664817793,0.825866058,0.569939963,0.051799832,0.415140848,0.515175752,0.609569687,0.707353736,0.593010713,0.183864648,0.669169868,0.295760448,0.598928217,0.663916767,0.163734102,0.748563355,0.120746625,0.036216785,0.883600102,0.687393982,0.705531315,0.920755794,0.028120906,0.462537816,0.981382,0.58913008,0.844613627,0.532849326,0.668883094,0.420998877,0.853341562,0.222070666,0.66631147,0.911946714,0.193799114,0.958792659,0.1353493,0.938971316,0.114210012,0.819594372,0.206193957,0.699515423,0.676432127,0.888058864,0.811170171,0.66710255,0.415770903,0.019492364,0.220050989,0.0788497,0.204360111,0.981858273,0.495931929,0.122989617,0.534481904,0.173499646,0.478979509,0.249051416,0.222401386,0.625356071,0.315443268,0.054964372,0.774557044,0.829923234,0.636803241,0.962383905,0.839801939,0.678437111,0.874755824,0.40711615,0.995916014,0.189891129,0.430250529,0.534618729,0.079009629,0.850991067,0.263407457,0.708703991,0.538817385,0.940898176,0.795687086,0.092873134,0.284730523,0.440039284,0.178318557,0.306774062,0.472616458,0.736572657,0.987375374,0.919951013,0.087597389,0.230291829,0.550310301,0.121988241,0.229598243,0.876748125,0.470767716,0.350233779,0.563838037,0.350832939,0.832524733,0.001163017,0.631292445,0.484151732,0.013612443,0.23980412,0.363920438,0.325501337,0.392068462,0.141040935,0.462851648,0.071979178,0.994247976,0.652210552,0.457183028,0.154018499,0.073867915,0.939585207,0.364801844,0.939691303,0.735283227,0.567094731,0.627409662,0.627024618,0.828393772,0.740040883,0.958131316,0.494740275,0.124856178,0.102654073,0.347345307,0.351828278,0.985083005,0.767413242,0.535977226,0.374936823,0.984820551,0.972981848,0.78793967,0.812279046,0.930470734,0.625593717,0.264044501,0.003124432,0.914348616,0.674665897,0.764525935,0.110969274,0.093941098,0.736389136,0.333607354,0.124226987,0.506551292,0.483677003,0.630112026,0.280157552,0.431279087,0.99020491,0.02035752,0.638777625,0.599302907
0.955181403,0.564096918,0.653046521,0.87898181,0.303712937,0.335153424,0.753083882,0.157649263,0.54922711,0.71914514,0.876874798,0.14615626,0.968755402,0.603993901,0.774264997,0.331961946,0.400370863,0.311074031,0.493895811,0.144943844,0.076820391,0.290476514,0.024055425,0.495119348,0.576730414,0.803025124,0.465901021,0.53874883,0.311374753,0.247726214,0.023872211,0.002671578,0.820194575,0.820066579,0.741233122,0.332006176,0.353842982,0.32897061,0.0461883,0.02181745,0.236309099,0.503005492,0.710856204,0.006522234,0.175166099,0.249806299,0.530627482,0.194537371,0.048783164,0.543938045,0.551796838,0.129291354,0.572060555,0.539999797,0.777258748,0.691697031,0.972104114,0.469737347,0.685792879,0.424763257,0.924647,0.587572471,0.127477508,0.899581867,0.745271424,0.352307176,0.01050945,0.074246605,0.784620155,0.728016631,0.760037257,0.098962465,0.60148426,0.490433096,0.144449877,0.983045268,0.92200011,0.130675486,0.803903925,0.787372622,0.482549911,0.246953671,0.1122257,0.682115709,0.069079088,0.004058685,0.688955877,0.977580454,0.731950474,0.483151883,0.362798879,0.089134431,0.730718105,0.490511051,0.212682211,0.176982644,0.281739586,0.06516025,0.028399142,0.127435927,0.311181974,0.487443679,0.105752787,0.879149229,0.001019242,0.332326402,0.429309274,0.067336009,0.08896525,0.069979973,0.210058651,0.03317332,0.350175341,0.414283651,0.208574,0.710706011,0.646888909,0.705050624,0.380024698,0.260728578,0.227578005,0.892680633,0.584141091,0.704453233,0.983771282,0.626714121,0.826093151,0.83141061,0.624536308,0.91050925,0.639588921,0.008584282,0.653401221,0.079808134,0.186596927,0.481636201,0.705387934,0.220253253,0.436910084,0.035773452,0.634176913,0.652107668,0.855484585,0.219220929,0.661737916,0.080881506,0.049037481,0.923937085,0.505954628,0.84488472,0.748700478,0.357940011,0.244403628,0.647682032,0.715132673,0.714749927,0.075242179,0.412813348,0.163291189,0.5313455,0.600174553,0.581240506,0.302602652,0.000758848,0.144408646,0.475994544,0.654003173,0.396596552,0.459595151,0.990101637,0.086170707,0.269285216,0.636833878,0.062915521,0.391587799,0.291690571,0.465991625,0.154394952,0.9486795,0.912386408,0.980642225,0.540539061,0.157133635,0.514297816,0.942821198,0.254658013,0.853611105,0.882859031,0.106316304,0.095002221,0.226018523,0.935315124,0.610405027,0.875231656,0.786664334,0.955102503,0.539968278,0.278416316,0.223674496,0.377161857
0.624617862,0.248331815,0.397702997,0.203069809,0.667047901,0.575198679,0.925929305,0.597100708,0.73974072,0.052807198,0.411006563,0.366187811,0.285492472,0.083444257,0.300871586,0.899973921,0.698884261,0.898692616,0.716422035,0.298883781,0.315672324,0.205607214,0.876853881,0.982134834,0.762728899,0.961398537,0.758406898,0.039085752,0.212051796,0.303810661,0.017342388,0.542040547,0.347960661,0.843464486,0.987300704,0.986372197,0.668115805,0.618195356,0.626516154,0.304217427,0.211026053,0.051192591,0.868069935,0.945910683,0.762926843,0.95881282,0.377934569,0.373746242,0.528001027,0.316287478,0.918769288,0.090965756,0.143033245,0.756663345,0.450952733,0.889865993,0.463995987,0.540722785,0.508483459,0.142322309,0.429115755,0.872274952,0.610451444,0.845668413,0.319703032,0.961891748,0.901476265,0.585151218,0.950591865,0.39580623,0.007356619,0.128034385,0.131510351,0.060918222,0.007864724,0.994051584,0.059009632,0.082009029,0.305583696,0.275190278,0.527207515,0.705716235,0.861177217,0.350041598,0.43974523,0.860977917,0.881775978,0.733824045,0.288985308,0.094156892,0.281390276,0.526608387,0.819700461,0.295005325,0.528950001,0.045527812,0.815272084,0.647041824,0.474987313,0.817724199,0.856298001,0.094481058,0.345412259,0.023530806,0.606199199,0.298076763,0.556387282,0.803867258,0.277689259,0.419938644,0.434298325,0.514560668,0.505388925,0.788791143,0.669916515,0.842281059,0.52827102,0.367803399,0.194276306,0.998416903,0.088578619,0.519198969,0.289475972,0.216234088,0.532473927,0.003379465,0.662478393,0.600693395,0.099238058,0.467149392,0.225955516,0.112494101,0.501241415,0.021530873,0.436783865,0.20913755,0.459306645,0.344361517,0.595684539,0.083226687,0.686051433,0.698903302,0.563082218,0.199724601,0.158544133,0.049846898,0.775413139,0.850449687,0.352154943,0.321531699,0.048120176,0.999795879,0.995626724,0.351609236,0.112808726,0.023436218,0.550579852,0.808726814,0.997645036,0.948164796,0.12265952,0.757245338,0.491463199,0.6597912,0.041036205,0.173226911,0.204139243,0.805419894,0.260301697,0.603714623,0.094793779,0.409143828,0.021741485,0.21522098,0.562025067,0.953219464,0.389473508,0.812338614,0.791374171,0.391138728,0.399044614,0.378400355,0.760744748,0.49816437,0.117831921,0.001016734,0.730928371,0.470951171,0.928663352,0.060988406,0.031830228,0.348807978,0.942756857,0.246171404,0.761269004,0.925852081,0.057935565,0.041198194,0.169340012,0.527638011
0.062761164,0.439926421,0.421693465,0.256050599,0.630855437,0.233062937,0.8988776,0.577387901,0.935751514,0.774192344,0.065591129,0.015826285,0.82428972,0.513481909,0.781160151,0.789585732,0.650815624,0.866328007,0.43640409,0.857724834,0.919231696,0.843160816,0.678361496,0.392715664,0.351622916,0.163069472,0.411398735,0.246723554,0.731274536,0.743985083,0.053161288,0.611493141,0.997104818,0.30256999,0.180049246,0.251079636,0.470293118,0.50900864,0.091939254,0.12366497,0.798800785,0.912825449,0.741981258,0.830683238,0.595712375,0.954765785,0.492267977,0.392807118,0.657677366,0.847756631,0.632077307,0.67201634,0.079081741,0.278669191,0.060281617,0.154041006,0.591041824,0.115932308,0.023088668,0.532187557,0.40966619,0.899916092,0.617425321,0.649197847,0.730401123,0.172531167,0.065323859,0.48750726,0.44608172,0.067623876,0.140831747,0.437339379,0.016643067,0.222910213,0.630591565,0.762455001,0.449573964,0.914203073,0.353355659,0.499247444,0.947614943,0.128412489,0.202382545,0.787069946,0.351776695,0.982400695,0.180472438,0.269778836,0.465830923,0.139489418,0.755741813,0.272994194,0.677251661,0.213755463,0.070151906,0.38839334,0.381421587,0.050089761,0.495344592,0.745531414,0.858125313,0.101600987,0.00871383,0.083492957,0.964789971,0.226721876,0.242550756,0.337409461,0.335365518,0.545000312,0.504555019,0.193504753,0.486285687,0.535837674,0.915039813,0.122640134,0.356166218,0.09655376,0.455927737,0.320411392,0.707417721,0.349338546,0.790963825,0.24362824,0.493465347,0.815954044,0.71036337,0.203476524,0.745860355,0.548772057,0.111118769,0.040883452,0.90305229,0.995218635,0.42445507,0.666182512,0.606795699,0.012406232,0.956154071,0.987946031,0.428528376,0.333365146,0.851481066,0.957921527,0.31526801,0.656663189,0.716295738,0.401962215,0.574943048,0.547447716,0.237734927,0.160631596,0.494705246,0.037669698,0.871896459,0.233227629,0.863652224,0.149861172,0.100793826,0.381230181,0.334406951,0.133211197,0.741934406,0.204790171,0.150960411,0.695545535,0.184433322,0.02477291,0.20047083,0.00414628,0.515024742,0.219888913,0.091475863,0.662279551,0.979101768,0.459010663,0.36621757,0.682407361,0.885039333,0.838719536,0.669041811,0.088944189,0.275838618,0.364247568,0.879753362,0.31913906,0.954726303,0.72265677,0.097904181,0.887428571,0.447042937,0.673900613,0.656423756,0.202564381,0.089315769,0.122038007,0.755628084,0.999940138,0.390938781,0.2876197
0.205800851,0.812816997,0.204538639,0.831790458,0.080142111,0.155231117,0.351046346,0.816700701,0.006202331,0.726804107,0.84734647,0.243835307,0.860439773,0.530523176,0.894991677,0.024628521,0.134121301,0.075890142,0.909411752,0.857655791,0.276607872,0.095302421,0.819307412,0.498823139,0.826404674,0.64883144,0.833849736,0.641589029,0.849559694,0.223823352,0.768905368,0.86204987,0.278193839,0.867620148,0.107620597,0.035123527,0.187278503,0.568125941,0.575946937,0.588005866,0.305175,0.277998131,0.967409055,0.86963829,0.895797349,0.661784311,0.33154926,0.510314241,0.32997524,0.390008666,0.112767901,0.430134173,0.504122945,0.815041281,0.328489192,0.443985733,0.72063945,0.812658726,0.710009676,0.917649147,0.995937252,0.599946304,0.534997231,0.683751917,0.630820247,0.389251394,0.306591145,0.223913934,0.098413167,0.165180392,0.037993983,0.783074659,0.739458383,0.027077803,0.854894284,0.352962825,0.451569156,0.694164747,0.428643223,0.14181251,0.624778671,0.075308585,0.437550395,0.544288491,0.259402059,0.452438649,0.168004406,0.39157996,0.965168267,0.537482239,0.485417061,0.950638231,0.250530738,0.394028503,0.315486117,0.021600178,0.363181105,0.652422015,0.326482002,0.59644511,0.584259968,0.708881393,0.623025851,0.740174535,0.689601342,0.017962257,0.32791683,0.775432616,0.563834907,0.303298042,0.018114198,0.627111887,0.935141296,0.898878665,0.372184226,0.7050392,0.714359534,0.632694541,0.114440844,0.808416901,0.971135525,0.267919198,0.085401919,0.385975782,0.725620367,0.578641214,0.283150547,0.266873065,0.092034192,0.035134088,0.085012821,0.068461608,0.798301589,0.456202002,0.829544636,0.611420527,0.210202866,0.035698064,0.723943539,0.03644814,0.307959056,0.746834539,0.438731134,0.38470195,0.064445336,0.936296256,0.78969347,0.406380757,0.731066759,0.947279024,0.964755355,0.681791768,0.638857256,0.443849606,0.561327159,0.721106949,0.255089395,0.701626049,0.824344886,0.565333954,0.971229488,0.457079671,0.739346377,0.880960426,0.754061398,0.312806785,0.859332964,0.805863321,0.2454908,0.991773925,0.309565108,0.789499321,0.778968036,0.223274699,0.632900791,0.449014319,0.121772762,0.48279706,0.347805473,0.402994501,0.777023105,0.701920529,0.694644616,0.675026251,0.704507365,0.887473969,0.538656386,0.682015556,0.928912251,0.007115125,0.545247934,0.011008394,0.083129689,0.462056664,0.14710834,0.336537942,0.03375075,0.736853209,0.459011419,0.869570391
0.071982498,0.839035899,0.793550782,0.440929255,0.367361043,0.760590776,0.852814707,0.217024299,0.161528962,0.391547023,0.236066566,0.847113492,0.533497515,0.540707337,0.187103732,0.847487071,0.714999396,0.412390086,0.453091053,0.13919595,0.623748935,0.190706673,0.195923695,0.36991157,0.80285308,0.616327143,0.455952084,0.175431889,0.498907324,0.510516322,0.58947392,0.356124544,0.484205699,0.506250126,0.54718826,0.86912578,0.029658114,0.906711127,0.657905437,0.613520846,0.376469243,0.691368349,0.941364124,0.862131723,0.821291357,0.408896481,0.640920269,0.819946015,0.168342165,0.218118495,0.170751506,0.256007886,0.528812122,0.747238923,0.028804648,0.990726409,0.011711564,0.472690969,0.097610026,0.1084361,0.962720492,0.907706701,0.944878788,0.461725408,0.90057492,0.807816341,0.906307754,0.912282465,0.944228039,0.987712125,0.67230001,0.267551526,0.04391507,0.463506411,0.605095581,0.715009359,0.616490912,0.540499718,0.825655045,0.476226691,0.894862641,0.538434727,0.989658531,0.238297775,0.046401842,0.825765176,0.705931905,0.608414164,0.001838622,0.000623182,0.856703648,0.071741037,0.859639853,0.78373057,0.494533891,0.686236273,0.215593647,0.640298255,0.417485559,0.575562682,0.238580867,0.09685806,0.214815068,0.820741586,0.940588274,0.897078664,0.837269015,0.061985632,0.616955718,0.262159108,0.693634283,0.310097919,0.070352438,0.011353014,0.045991569,0.155292775,0.952092196,0.510930485,0.34468316,0.735583697,0.394643468,0.128365807,0.600071489,0.823868312,0.183870556,0.960337028,0.543923517,0.553277188,0.435333152,0.122638697,0.566958887,0.167728862,0.155534405,0.653447453,0.65708527,0.980734473,0.535806627,0.202105413,0.747880187,0.22737006,0.481949561,0.648836915,0.348370254,0.918924665,0.248109968,0.927849625,0.846486836,0.145701518,0.45322688,0.930675454,0.91412873,0.733165418,0.837122688,0.476702422,0.659800142,0.870627144,0.281004523,0.772819491,0.686199166,0.105049949,0.511392638,0.058616745,0.312314553,0.303832622,0.272492141,0.338103263,0.023040066,0.392729943,0.683107367,0.676895565,0.633430157,0.532233652,0.028767332,0.648273216,0.784300206,0.239729979,0.397794743,0.03723562,0.902656054,0.018386332,0.571822199,0.373484074,0.182886936,0.284976624,0.930619639,0.92671976,0.891838347,0.031288757,0.472152154,0.621692361,0.24383163,0.677720899,0.468863981,0.74535288,0.271186489,0.436956822,0.935146901,0.414193438,0.845442995,0.512850318
0.018303023,0.970590691,0.709411314,0.949266338,0.921145431,0.146795383,0.747293061,0.172463598,0.916866997,0.573124779,0.056582862,0.903867347,0.652713301,0.375489974,0.836056061,0.577593198,0.90133174,0.908082189,0.428720196,0.293619236,0.491771801,0.763078441,0.457011377,0.254000615,0.10470075,0.218400455,0.912713598,0.855849625,0.669448559,0.615154991,0.415574598,0.847198044,0.783230525,0.573139013,0.205274277,0.604991062,0.524341862,0.660921011,0.51924444,0.790818797,0.01976561,0.049433399,0.172241922,0.521253427,0.66852238,0.094048059,0.92653383,0.086437545,0.165458968,0.087626185,0.170356734,0.3955298,0.753652194,0.458099385,0.563055624,0.559182119,0.830273378,0.626517861,0.221559169,0.227388952,0.81973846,0.738765304,0.496466465,0.831187474,0.415316454,0.307841289,0.039896777,0.026214703,0.886199815,0.240657937,0.272234179,0.33005176,0.229349613,0.744545553,0.228006686,0.781931043,0.195852031,0.601777194,0.659196153,0.968147694,0.889483997,0.678100608,0.662433366,0.060894848,0.879589041,0.422641403,0.443871492,0.591046185,0.522949066,0.430373654,0.285134069,0.192251385,0.307361626,0.524226349,0.373916356,0.612491614,0.303280621,0.648768236,0.161877657,0.260854841,0.561410199,0.676963451,0.130306212,0.278240567,0.496802788,0.727745695,0.770823261,0.57536812,0.89325086,0.351648991,0.144588099,0.228212512,0.881093213,0.385975113,0.464449402,0.708213866,0.782459339,0.180603635,0.87454497,0.722978341,0.442859438,0.565590434,0.462174624,0.825790959,0.886241759,0.955518677,0.715236216,0.038838097,0.981895083,0.451623116,0.861714246,0.665893228,0.073367633,0.782686684,0.360106613,0.079963328,0.401976442,0.784778357,0.663977148,0.91820553,0.909124024,0.940317364,0.399701536,0.749828015,0.43693734,0.406042811,0.971576073,0.0533593,0.979608885,0.647426169,0.624143236,0.586341195,0.2321749,0.819360763,0.436507231,0.24182105,0.677923694,0.931062773,0.959253275,0.630348762,0.320417306,0.754100631,0.722371073,0.097685033,0.157194184,0.180154145,0.230003326,0.967063368,0.64922628,0.675517777,0.175665975,0.310038232,0.115659988,0.116360128,0.938974737,0.783442585,0.838765855,0.876892826,0.68575359,0.416110831,0.465224001,0.608499861,0.418899089,0.369689268,0.413601292,0.461364909,0.873390709,0.00658484,0.225424998,0.507430507,0.472365229,0.905131537,0.27470263,0.165793824,0.841987801,0.702437369,0.907605255,0.413998731,0.533283279,0.121586145
0.538916597,0.547060611,0.075897314,0.590213307,0.815918179,0.452759538,0.226697956,0.663621496,0.083596222,0.379678522,0.840988717,0.32855003,0.96200529,0.793661349,0.868391533,0.093041043,0.646750927,0.090896679,0.497324106,0.869727558,0.506427978,0.214858128,0.448970125,0.310264274,0.06406352,0.986876326,0.097347264,0.432096598,0.430091779,0.26120796,0.817250716,0.452019352,0.16072111,0.133866717,0.58583077,0.480330564,0.383980793,0.786211937,0.069866232,0.711647618,0.594723007,0.324240892,0.71092451,0.655266907,0.621474938,0.10455592,0.640440337,0.204873672,0.045867135,0.121308171,0.796273009,0.309477855,0.741302334,0.500231462,0.307922679,0.522791716,0.627426688,0.573334182,0.53391722,0.911897909,0.658638508,0.688725753,0.740262067,0.620075783,0.286456691,0.07914435,0.686096645,0.402476036,0.460996969,0.932627728,0.644899776,0.920081163,0.173993931,0.765263612,0.96635756,0.827051794,0.823260505,0.20870049,0.161659275,0.258743165,0.51885907,0.695720897,0.189065404,0.690654965,0.340035281,0.471975414,0.995499939,0.243033625,0.901065537,0.05706693,0.155572108,0.78879454,0.860066099,0.609563105,0.568970328,0.500224896,0.696788074,0.550669725,0.02525656,0.064404759,0.96404649,0.168995069,0.864755017,0.165336131,0.603733203,0.277052838,0.93739461,0.550765711,0.173221299,0.763128126,0.986884317,0.088650058,0.554951628,0.114290692,0.70311722,0.037948649,0.870849179,0.767832254,0.205283261,0.074383658,0.814362162,0.976080834,0.471744628,0.404771279,0.680428275,0.698935093,0.923358613,0.969925121,0.892804812,0.177041467,0.12646588,0.839670982,0.149389499,0.48632176,0.405184646,0.612526296,0.313756063,0.644300969,0.008731071,0.799375123,0.102879857,0.016889143,0.321782461,0.386461493,0.701042155,0.781665531,0.263525005,0.525655506,0.775955722,0.052430463,0.980849009,0.220209034,0.838986461,0.453575041,0.51823718,0.132516361,0.164414158,0.920859858,0.48495259,0.368977441,0.552964429,0.756756506,0.406226908,0.088642579,0.271860978,0.957627067,0.778231267,0.945494432,0.386443675,0.023343536,0.377142699,0.661463502,0.068661365,0.111215787,0.136141029,0.839450315,0.948229157,0.512282336,0.852886306,0.573115802,0.851570005,0.32628937,0.890786578,0.493379572,0.119324284,0.605571243,0.564631009,0.309156803,0.987551683,0.618719715,0.547170213,0.249481095,0.573464731,0.695429788,0.226116863,0.064889318,0.354146364,0.850768183,0.071279099,0.136590116
0.901273374,0.269745844,0.870765559,0.544845834,0.258937982,0.293995289,0.844156643,0.311626844,0.353953216,0.36843483,0.096600393,0.088825414,0.358404552,0.347294479,0.734062281,0.724567324,0.147307669,0.928594215,0.47298093,0.537664876,0.329288751,0.046861581,0.22887113,0.807997919,0.207391115,0.691462999,0.919250249,0.951239566,0.22552891,0.91057804,0.819910973,0.756167608,0.871191099,0.9274909,0.871363367,0.393655041,0.552527492,0.271090418,0.875542672,0.941525702,0.525149482,0.0205832,0.588419746,0.121370262,0.988674355,0.961226593,0.622924267,0.758921112,0.229136574,0.272319304,0.268967463,0.337559285,0.177270924,0.162736348,0.445581943,0.778989183,0.996843261,0.538373008,0.61937511,0.02700275,0.014906245,0.755254853,0.744887312,0.882537992,0.943000323,0.837506277,0.26861306,0.905109023,0.486477075,0.104670941,0.171172779,0.481538976,0.485200786,0.497743792,0.630262368,0.537676612,0.574740072,0.897487268,0.83281249,0.460578147,0.04615737,0.090346967,0.980143357,0.924346176,0.205912833,0.196159243,0.393639115,0.293499321,0.908690367,0.624419664,0.011618114,0.09441971,0.994260593,0.437891328,0.381464241,0.580719879,0.401849077,0.200842611,0.716150474,0.436840959,0.596395884,0.797102223,0.188900004,0.10392896,0.750613612,0.689390394,0.895966314,0.799440813,0.803102889,0.180299157,0.959074572,0.06666238,0.176014333,0.725796425,0.931097869,0.898506047,0.997368536,0.32050415,0.038496727,0.667186671,0.953700389,0.061722564,0.880704583,0.472662745,0.120173427,0.785131053,0.603303872,0.20995516,0.505900321,0.387104165,0.729468942,0.71153273,0.697894792,0.836103697,0.333812107,0.772454317,0.373409062,0.093388276,0.544388445,0.098948266,0.510698167,0.403564214,0.199379119,0.956326413,0.908805218,0.529522327,0.017894352,0.087798839,0.204939858,0.136541581,0.969338969,0.282782592,0.129637689,0.235067783,0.669742332,0.807244903,0.333513313,0.660202625,0.787976047,0.710069934,0.344258573,0.282391274,0.53066022,0.359996146,0.105739727,0.229393231,0.449143835,0.976623957,0.980438626,0.820709803,0.825271548,0.107632002,0.37256576,0.874422175,0.654944423,0.457252703,0.581441893,0.237605557,0.66194346,0.189760787,0.356032399,0.542134432,0.347142088,0.628682211,0.152486093,0.325860451,0.446744058,0.945416343,0.197766004,0.896558348,0.754124707,0.375571585,0.392021193,0.551748378,0.039327985,0.03978001,0.29297123,0.210481227,0.353618098,0.773513258
0.824823555,0.012839812,0.41714831,0.671496152,0.394558423,0.009499425,0.227816063,0.719439082,0.275743806,0.726726287,0.183107684,0.610913805,0.815234032,0.516839626,0.415481995,0.456531952,0.320628764,0.879269198,0.649249961,0.196489767,0.015467218,0.17862045,0.110856731,0.325439544,0.263219034,0.633899096,0.62062096,0.61322592,0.298341491,0.076565898,0.444474288,0.830809325,0.764927896,0.00706573,0.645038573,0.96027896,0.943235161,0.182261173,0.32995246,0.482014644,0.018638806,0.109547602,0.369977457,0.711156737,0.578538344,0.926887179,0.732061935,0.876600689,0.576813688,0.830535097,0.07444482,0.520239401,0.300499215,0.968163063,0.512604794,0.886168533,0.055588618,0.611585084,0.433339367,0.698465321,0.385214549,0.789467391,0.998943869,0.062887511,0.327202778,0.653004205,0.176161076,0.151012494,0.664026865,0.953452904,0.273279855,0.208971881,0.724505256,0.90575759,0.195266015,0.183966674,0.605301384,0.560681307,0.873090129,0.659262724,0.264261551,0.337458683,0.550451932,0.147811089,0.082829755,0.27967569,0.842102553,0.817473018,0.043676211,0.699531519,0.600955225,0.33879504,0.421933349,0.699198646,0.395136349,0.689705197,0.586576091,0.79171306,0.519182294,0.552506673,0.945040981,0.208333805,0.106189141,0.976400939,0.490121203,0.103669413,0.916052723,0.378435388,0.074965429,1.10E-05,0.413683202,0.27240206,0.866644057,0.874334737,0.218531606,0.237265992,0.90542396,0.094114185,0.392233755,0.429331104,0.835893781,0.754450691,0.757378344,0.463464073,0.663379605,0.517861878,0.418213759,0.46921885,0.626098749,0.20752143,0.188703471,0.601172353,0.74754938,0.343571006,0.44801695,0.280417193,0.045013589,0.212324584,0.149937467,0.30028866,0.105314245,0.934244291,0.42982068,0.517145031,0.066242683,0.956275882,0.097088655,0.835886907,0.316838717,0.984029386,0.092333108,0.465294224,0.680143661,0.473940504,0.363331786,0.677078737,0.235010498,0.687669983,0.755024322,0.717610442,0.645493622,0.577481667,0.174400515,0.118987189,0.105213579,0.745546396,0.521781456,0.193539613,0.203390728,0.302407322,0.523232498,0.196314349,0.121957415,0.31891895,0.749320877,0.42130376,0.703588527,0.032904231,0.643531217,0.753576887,0.439706733,0.768716484,0.987629761,0.487264951,0.515546695,0.625761422,0.3864253,0.940273183,0.230775052,0.842238307,0.720737551,0.335888786,0.609843911,0.248861414,0.74047862,0.080446266,0.917270846,0.212208099,0.92796193,0.962443301
